80, 2016-05-07T02:11:06.240000Z, 54.534667, -118.8265, 1.23, -9.0, 0 
82392, 2016-05-07T12:18:38.750000Z, 54.496057, -118.490218, 3.503, -9.0, 1 
82390, 2016-05-07T13:01:57.820000Z, 54.4395, -117.332, 6.98, -9.0, 0 
82388, 2016-05-07T14:08:40.300000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
82391, 2016-05-07T16:23:40.290000Z, 54.493127, -118.502303, 6.025, -9.0, 1 
81958, 2016-05-08T03:14:32.910000Z, 54.493136, -118.519906, 3.267, -9.0, 1 
81957, 2016-05-08T04:12:09.590000Z, 54.491508, -118.518815, 3.025, -9.0, 1 
81, 2016-05-08T21:36:20.080000Z, 54.544667, -118.284333, 0.02, -9.0, 0 
13119, 2016-05-09T09:15:48.000000Z, 54.50460361770833, -118.66480423669327, 3.63, -0.14, 0 
82, 2016-05-09T23:18:16.000000Z, 54.5099288945666, -118.6640131276844, 4.1, 0.43, 0 
83, 2016-05-10T02:26:44.000000Z, 54.50170648209984, -118.66468644535223, 4.36, 0.32, 0 
13118, 2016-05-10T02:27:12.000000Z, 54.49307044401822, -118.6603063801236, 4.36, -0.24, 0 
70331, 2016-05-10T19:56:16.980000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
84, 2016-05-11T05:19:54.020000Z, 54.503, -118.5975, 2.43, -9.0, 0 
69449, 2016-05-12T01:49:07.800000Z, 54.4395, -117.332, 6.98, -9.0, 0 
85, 2016-05-13T23:28:25.340000Z, 54.491667, -118.4335, 4.47, -9.0, 0 
65678, 2016-05-14T02:23:36.120000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
86, 2016-05-14T02:42:18.200000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
65677, 2016-05-14T20:51:40.400000Z, 54.4395, -117.332, 6.98, -9.0, 0 
87, 2016-05-15T08:08:40.000000Z, 54.510894605619214, -118.66405238516363, 4.02, 0.5, 0 
88, 2016-05-16T20:14:17.090000Z, 53.923667, -118.49, 0.0, -9.0, 0 
90, 2016-05-17T03:45:01.020000Z, 54.4095, -117.429833, 6.76, 1.45, 0 
86519, 2016-05-18T04:17:27.340000Z, 54.416666666666664, -117.319, 7.01, -9.0, 0 
72254, 2016-05-19T13:31:37.000000Z, 54.4395, -117.332, 6.98, -9.0, 0 
73421, 2016-05-20T20:22:57.420000Z, 54.4395, -117.332, 6.98, -9.0, 0 
71960, 2016-05-21T06:03:39.820000Z, 54.491073, -118.527563, 5.8, -9.0, 1 
71374, 2016-05-22T07:45:26.980000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
13117, 2016-05-22T17:34:56.000000Z, 52.92016666666667, -116.965, 7.1, 2.35, 0 
74390, 2016-05-23T13:10:09.500000Z, 54.416666666666664, -117.319, 7.01, -9.0, 0 
